iteration,volumeFraction,change,iterationTimeSec,S_min_bending_c01,gStress_min_bending_c01,maxStress_min_bending_c01,S_min_bending_c02,gStress_min_bending_c02,maxStress_min_bending_c02,S_min_bending_c03,gStress_min_bending_c03,maxStress_min_bending_c03,S_min_torsion_c01,gStress_min_torsion_c01,maxStress_min_torsion_c01,S_min_torsion_c02,gStress_min_torsion_c02,maxStress_min_torsion_c02,S_min_torsion_c03,gStress_min_torsion_c03,maxStress_min_torsion_c03,S_min_shear_c01,gStress_min_shear_c01,maxStress_min_shear_c01,S_min_shear_c02,gStress_min_shear_c02,maxStress_min_shear_c02,S_min_shear_c03,gStress_min_shear_c03,maxStress_min_shear_c03,S_max_bending_c01,gStress_max_bending_c01,maxStress_max_bending_c01,S_max_bending_c02,gStress_max_bending_c02,maxStress_max_bending_c02,S_max_bending_c03,gStress_max_bending_c03,maxStress_max_bending_c03,S_max_torsion_c01,gStress_max_torsion_c01,maxStress_max_torsion_c01,S_max_torsion_c02,gStress_max_torsion_c02,maxStress_max_torsion_c02,S_max_torsion_c03,gStress_max_torsion_c03,maxStress_max_torsion_c03,S_max_shear_c01,gStress_max_shear_c01,maxStress_max_shear_c01,S_max_shear_c02,gStress_max_shear_c02,maxStress_max_shear_c02,S_max_shear_c03,gStress_max_shear_c03,maxStress_max_shear_c03
28,0.61099688321053,0.0144891881619914,21.9923295833333,956119.06860957,-0.245163922065303,1415737.31283366,168548.426346025,-0.866934530162528,301132.810167104,77355.9116871182,-0.938929119918211,142530.636742286,688401.253071291,-0.289143357566682,1002543.12038292,158374.282899677,-0.836459607695994,283280.24957188,68383.2401396353,-0.929386124346089,125128.042322869,217699.997825821,-0.300152370820949,319689.380453638,20541.3225842394,-0.933965107697043,38627.9311742446,7761.42479416149,-0.975049082243945,13790.806072352,956119.068901165,-0.24516392193033,1415737.313266,168548.426392183,-0.866934530142875,301132.81025586,77355.9117021296,-0.938929119914065,142530.636768882,688401.2528314,-0.289143357766175,1002543.12014739,158374.282802896,-0.836459607784837,283280.249464339,68383.2400023149,-0.929386124483099,125128.040002666,217699.997829128,-0.300152370778167,319689.380455825,20541.3225850077,-0.933965107691539,38627.9311762194,7761.42479424431,-0.975049082242533,13790.8060736228
29,0.598202570181202,0.0141994043987516,21.3258354583333,965961.499674904,-0.237393527867953,1424636.139067,167044.3523709,-0.868121965219082,309562.048268816,78977.3991199729,-0.937648989383824,150251.138331308,696669.329120596,-0.280605579993543,1001360.8900432,154812.48830921,-0.840137586683278,288301.750470727,66844.7407958479,-0.930974808958488,125853.325729815,221330.460919227,-0.288481396938924,325005.011104228,20636.1424513943,-0.9336602870269,40392.1326051155,7514.32448053887,-0.975843444073919,14047.3011061659,965961.499718034,-0.237393527930118,1424636.13913005,167044.352377281,-0.868121965230683,309562.048282908,78977.3991217455,-0.937648989390291,150251.138335639,696669.319506579,-0.280605589872364,1001360.86875716,154812.487283851,-0.840137587731239,288301.757743891,66844.7417124817,-0.930974808007272,125853.329070063,221330.460936242,-0.288481396851537,325005.011129927,20636.1424537116,-0.933660287016403,40392.1326096178,7514.324480805,-0.975843444071953,14047.3011089947
30,0.582741729364628,0.0139154163107765,21.265923375,986382.641628038,-0.221271461898421,1455417.89392194,163964.293608497,-0.870553607419673,316188.556929719,78151.4261978422,-0.938301077791524,155661.849860132,713699.09882628,-0.263020305619933,1036076.87434855,151332.218525127,-0.843731381555727,291812.36818198,65358.6870802487,-0.932509337186079,127093.884876275,226132.603962102,-0.273043783447427,332937.830814003,20236.6009902177,-0.934944706627983,40980.892729002,7509.43054186586,-0.975859176785962,14583.9012536744,986382.641650919,-0.221271461978606,1455417.8939608,163964.293611016,-0.870553607434016,316188.556936228,78151.4261981588,-0.938301077799059,155661.849863263,713699.018158056,-0.26302038886953,1036076.64944294,151332.226703202,-0.843731373100285,291812.327481509,65358.6805749312,-0.932509343899019,127093.940574437,226132.603959976,-0.273043783420865,332937.830810468,20236.6009902352,-0.934944706624938,40980.8927295783,7509.43054179221,-0.97585917678509,14583.9012544212
31,0.570246090473713,0.013637107984561,21.180998875,999352.894068629,-0.211031717913065,1472728.99477406,163358.552250932,-0.871031827597053,326693.789230712,78260.5710528351,-0.938214910203224,160974.38732264,722690.001936552,-0.253736122639591,1037141.40524039,147993.61888188,-0.847178885060753,298393.036052759,64136.0083451418,-0.9337718992406,129710.59430071,229668.629071756,-0.261676402581907,337561.203522474,20152.6408660503,-0.935214616110899,42354.9144697584,7208.16561715444,-0.976827663443839,14721.0206687171,999352.894382929,-0.211031717764473,1472728.99522853,163358.552296117,-0.871031827577652,326693.789337628,78260.5710668072,-0.938214910199989,160974.387355044,722689.706723859,-0.253736427431386,1037141.07150559,147993.657657063,-0.847178845010371,298393.342205896,64136.0134735232,-0.93377189394044,129710.375886758,229668.62904318,-0.261676402639851,337561.203480999,20152.6408624733,-0.935214616119422,42354.9144608528,7208.16561650544,-0.976827663444861,14721.0206632978
32,0.556811780069563,0.0133643658248698,21.0479115416667,1017582.69211113,-0.196639672290591,1494373.38464296,162768.961381402,-0.871497297300727,339038.991712895,76887.33808447,-0.939299049011834,163895.478408424,737232.134995915,-0.238719630681918,1056958.74980376,145301.430943703,-0.849958891154574,305095.497526221,62895.0080350121,-0.935053380513014,132866.549575037,233724.775121055,-0.248636971141595,343469.366097451,19730.9357946157,-0.936570285827958,43138.286224374,7020.91704184464,-0.977429617843501,14825.4640739466,1017582.69224896,-0.196639672283137,1494373.38482936,162768.961400443,-0.871497297301907,339038.991750061,76887.3380916405,-0.939299049013831,163895.478427688,737231.16373731,-0.238720633570969,1056955.26287802,145301.50929071,-0.849958810241738,305094.866746579,62894.9191344038,-0.935053472309121,132866.700919361,233724.775123214,-0.248636971100137,343469.36610138,19730.93579481,-0.93657028582442,43138.286225179,7020.91704181358,-0.977429617842564,14825.4640739109
33,0.544699762846127,0.0130970785083724,20.923371,1039536.56207864,-0.179307549497702,1505918.08083229,162635.04219537,-0.871603023707054,352677.569007335,75736.1854204947,-0.940207860048563,167471.983889802,750300.771499635,-0.225224700182054,1061451.17976916,142688.90452926,-0.852656637195787,311401.068087104,61325.5280945345,-0.936674056297489,134770.583547689,238243.708449816,-0.234109801604909,349312.974127944,19650.4674584267,-0.936828970140629,43947.6395693134,6677.99883619376,-0.978532008728315,14720.7871570811,1039536.56243973,-0.179307549316175,1505918.08136114,162635.042239464,-0.871603023688441,352677.569128324,75736.1854317872,-0.940207860047191,167471.983919128,750300.549026289,-0.225224929859838,1061465.66990402,142689.117970614,-0.852656416782061,311406.588350228,61325.7628177332,-0.936673813913412,134769.408687855,238243.708448613,-0.234109801573593,349312.974125516,19650.4674583892,-0.936828970137847,43947.6395702088,6677.99883610481,-0.978532008727614,14720.7871588643
34,0.535441434482118,0.0128351369382049,20.0929214166667,1051633.11895499,-0.169757569951395,1501260.37347721,160001.977252082,-0.87368177360337,358038.157271181,74614.766503538,-0.941093196911709,171783.944474344,762899.497109046,-0.212215008892726,1069885.63232459,141159.913012743,-0.854235503839174,319125.156126128,59718.106336715,-0.938333911547083,136319.586442909,241554.926759447,-0.223465114848671,354260.969288901,19585.8109374723,-0.93703682367004,44397.7869601862,6642.36020999875,-0.97864657743892,15334.7526627607,1051633.11907813,-0.169757569958925,1501260.37365444,160001.977265231,-0.873681773608927,358038.157311598,74614.7665059462,-0.94109319691724,171783.944489538,762904.863555727,-0.212209467341135,1069863.44338671,141159.825472967,-0.854235594224576,319115.899553844,59717.7521986185,-0.938334277232847,136395.024398843,241554.926714041,-0.223465114958964,354260.969229458,19585.8109337035,-0.937036823679263,44397.7869471957,6642.36020919595,-0.97864657744052,15334.7526477499
35,0.52675993914994,0.0125784341994408,20.2248583333333,1070525.6769773,-0.154842289137624,1466968.75315036,157340.770016466,-0.87578274125296,353702.67675551,73966.4720359064,-0.941605011882626,178316.033941658,777936.563931706,-0.196687438618976,1077181.71412447,140118.796820804,-0.855310580848815,325765.587486025,58882.006716722,-0.939197284421488,140048.213032145,245464.756121024,-0.210896052668966,360463.65703413,20065.3838805548,-0.935495124126693,46989.0522021273,6299.50062860522,-0.979748779862329,15267.1971293799,1070525.67676931,-0.154842289408458,1466968.75284576,157340.769981484,-0.875782741296249,353702.676696578,73966.4720180561,-0.941605011904087,178316.033899114,777946.782042561,-0.196676887142701,1077193.5767905,140119.231442263,-0.855310132040352,325685.542613936,58879.1304754214,-0.939200254480571,140048.661542197,245464.756097765,-0.210896052707488,360463.657001369,20065.3838788449,-0.935495124129226,46989.0521970201,6299.50062834989,-0.979748779862219,15267.1971241873
36,0.520181439290134,0.012326865515452,20.5882097083333,1082467.97086949,-0.145414097002269,1477157.20067325,158124.340616543,-0.875164128594803,376200.351673915,72443.0039076881,-0.942807758218849,181140.826348422,792721.010791367,-0.181420728676186,1128659.38743817,140589.267142761,-0.854824763962314,334593.33600896,58749.3611897653,-0.939334256795529,143259.665311149,247425.13213818,-0.204593964834296,363982.453003476,19556.7240013609,-0.937130330438441,48961.8294849961,6403.80043994376,-0.979413483691368,15572.7525852698,1082467.97172689,-0.14541409643319,1477157.2017974,158124.340723571,-0.875164128526056,376200.351981397,72443.0039449941,-0.942807758196613,181140.826467012,792757.274790848,-0.18138328170318,1128678.41613833,140594.551236401,-0.854819307493682,334647.877631668,58745.9180183843,-0.939337812277747,143277.257630997,247425.132160203,-0.204593964726955,363982.453036044,19556.7240033117,-0.937130330429282,48961.8294907788,6403.8004402959,-0.97941348368929,15572.7525889786
37,0.513968011054403,0.0120803282051429,20.083315875,1105799.50365956,-0.126994338123211,1541899.40841822,158594.330313374,-0.874793081524335,375296.311263973,71406.9701637761,-0.943625685267412,185588.44093936,807458.823547453,-0.16620217402385,1148308.595903,140014.251048745,-0.855418536864547,339329.127883873,57402.0755003849,-0.940725490436198,143900.771101443,249613.596426578,-0.197558633832576,366644.130924076,20056.0179264644,-0.935525233179659,52502.5155236466,6076.83338462602,-0.980464595867616,15373.5327518584,1105799.5036472,-0.126994338243113,1541899.40841584,158594.33030235,-0.874793081548836,375296.311260835,71406.9701560524,-0.943625685280622,185588.440923312,807520.576183233,-0.166138406983803,1148546.07102949,140023.657672751,-0.855408823390203,338712.805196434,57401.4271928269,-0.940726159887283,143850.705223681,249613.596417446,-0.197558633825067,366644.130912564,20056.0179256548,-0.935525233179299,52502.5155207662,6076.83338448766,-0.980464595867163,15373.5327483372
38,0.507038351585265,0.0118387216410401,19.43054075,1128929.48137213,-0.108733702777176,1532538.8758514,157981.196893651,-0.875277137580729,383905.19132763,69660.772221926,-0.945004272149526,185354.760579045,827809.209177335,-0.145187966486399,1176496.19569426,138736.198749192,-0.856738278748312,340401.010086073,57737.3152306494,-0.940379315312311,144681.625101894,252054.638759127,-0.189711331553193,368555.312811718,19432.6791453638,-0.937529101679821,50805.8560208768,6217.61849373934,-0.980012009161963,15277.9152528172,1128929.48202487,-0.108733702374295,1532538.87672564,157981.19697041,-0.875277137535866,383905.191555839,69660.7722474553,-0.945004272136309,185354.760683252,827866.390228763,-0.145128920152637,1176636.98499526,138740.030245011,-0.856734322260825,340477.195846126,57738.3990397925,-0.940378196145678,144685.737847654,252054.638791593,-0.1897113314116,368555.312856871,19432.67914761,-0.93752910166973,50805.8560286748,6217.61849404074,-0.980012009160075,15277.9152579551
39,0.500360653049574,0.0116019472082193,19.6471347916667,1157389.43499131,-0.0862651625363123,1576996.77961542,157015.053733569,-0.876039887469966,377719.383716495,68896.4260474133,-0.945607707524361,191187.695727456,847064.259378783,-0.12530482380614,1184282.44703933,138019.756196133,-0.857478091387368,345045.213715422,55786.9117651855,-0.942393340203556,155597.480705721,254357.030035087,-0.18230975556782,370308.983534118,19611.5249863688,-0.936954159837534,53096.4879311992,6018.67007839745,-0.980651575437555,15277.3366258807,1157389.43532826,-0.0862651623855843,1576996.78014905,157015.053781539,-0.876039887447735,377719.383806337,68896.4260682503,-0.945607707514773,191187.695781857,847052.259851445,-0.125317214694198,1184347.5037151,138032.194652178,-0.857465247183906,344786.587872248,55789.3477354681,-0.942390824768933,155676.772701274,254357.0301054,-0.182309755304219,370308.983635419,19611.5249914351,-0.936954159818351,53096.4879482901,6018.67007986428,-0.980651575431951,15277.3366410611
40,0.497647303523699,0.0113699082640549,20.0161940833333,1158670.31001778,-0.0852539383979776,1570162.79094952,157574.34447861,-0.875598339083084,386687.3484187,68115.9193838293,-0.946223901268513,194425.769457425,855552.578670516,-0.116539618739032,1225767.03668326,137362.180482233,-0.858157116973163,340359.252100137,56775.0406885173,-0.941372978887249,162066.355162424,256712.5735129,-0.174737309381146,375981.833028229,19184.5966298285,-0.938326621027878,54979.1560310305,6110.30602089494,-0.98035699023891,17544.4367656096,1158670.31032386,-0.085253938271739,1570162.79137127,157574.344509856,-0.875598339074112,386687.348521335,68115.9193921261,-0.946223901268747,194425.769507901,855742.577786971,-0.116343421863079,1227470.53559048,137345.45653117,-0.858174386443584,338940.876435826,56747.2043275538,-0.941401723255839,160177.655798821,256712.573433523,-0.174737309598408,375981.832914861,19184.5966251943,-0.938326621039943,54979.1560132382,6110.30602002167,-0.980356990240815,17544.4367519194
41,0.493274209870899,0.0111425100987738,20.1129682083333,1179869.50313077,-0.0685176172533105,1618974.57297465,157284.411944191,-0.875827234776447,385623.703721704,67026.677442734,-0.947083835079826,200757.853300469,868335.235431515,-0.103339996533289,1216868.06299445,137110.674170668,-0.858416827325798,338379.506884985,54965.5955162474,-0.943241447478915,161665.079123985,258409.439034714,-0.169282337748912,378833.153016882,19352.3937946666,-0.937787197742772,55781.0756986725,5939.36476478825,-0.980906520941758,17517.9811201356,1179869.50335333,-0.0685176171951204,1618974.57325238,157284.411957133,-0.875827234781896,385623.703805903,67026.6774414807,-0.947083835087491,200757.853340487,867425.183561886,-0.10427973389107,1216135.36550985,137305.508478104,-0.858215637587084,340925.092195694,54994.2061393406,-0.94321190358423,161996.92632918,258409.438899721,-0.169282338144715,378833.152829922,19352.3937868578,-0.937787197765017,55781.0756674875,5939.36476239174,-0.980906520948585,17517.9811009977
42,0.49088039765805,0.0109196598967983,20.1278947916667,1183373.16948862,-0.0657515456846307,1614171.81752754,155934.033375749,-0.876893330512632,389905.697494878,67535.44104499,-0.946682176819123,198257.272002344,875359.53883983,-0.0960865629958128,1248387.12083311,135973.639171628,-0.859590951977868,342084.437340995,55884.6075459982,-0.942292457623203,161291.210296362,265129.807080279,-0.147678140730671,396255.377383688,19354.4749493322,-0.937780507383685,56215.2269949694,5991.58637934685,-0.980738642331259,17445.0221677999,1183373.1697881,-0.0657515455660643,1614171.8179828,155934.033419398,-0.876893330493704,389905.697590486,67535.4410647894,-0.946682176810218,198257.272055722,873100.551011798,-0.0984192380940423,1261244.08981985,135799.444883761,-0.859770828408224,336799.449080641,55574.7602769015,-0.942612411989518,160015.259415042,265129.807017791,-0.1476781408924,396255.377290803,19354.4749455796,-0.93778050739289,56215.226981693,5991.58637817218,-0.98073864233415,17445.0221590785
43,0.486804572432282,0.0107012666988624,20.043148625,1200272.75535774,-0.0524096748497366,1653460.64966947,154052.387222225,-0.878378850934949,389283.049449163,66564.3245168867,-0.947448853078761,199039.246538248,877945.290431404,-0.0934164651620972,1257138.7564323,134137.456660068,-0.861487030070751,337357.319535289,54877.9699464012,-0.943331931361817,162346.478735583,268402.632209419,-0.137156877844952,390571.980282737,19462.98115432,-0.937431688775185,56040.4818465838,5846.61685512298,-0.98120468081929,17916.9815611674,1200272.75520623,-0.0524096750889029,1653460.64944756,154052.387199698,-0.878378850968079,389283.0493997,66564.3245059517,-0.947448853094025,199039.24651458,878923.058938354,-0.0924068021534801,1253079.21546513,134424.525014213,-0.861190597645696,342170.307039209,54897.169397464,-0.943312105628052,162578.913639264,268402.632251673,-0.137156877669476,390571.98034308,19462.9811569115,-0.93743168876398,56040.4818550309,5846.61685554598,-0.981204680817067,17916.9815707852
